Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Day,Month
2024-07-12,07:13:00,CNR2788309329,Success,CID487872,Auto,Padmanabhanagar,Kammanahalli,266,145,,,No,,201,UPI,3,4.7,3,Friday,July
2024-07-24,12:22:00,CNR1270206348,Success,CID283710,"Prime SUV","Hosur Road","Cox Town",70,120,,,No,,344,Cash,9,4.5,3.5,Wednesday,July
2024-07-03,09:58:00,CNR4701219615,Success,CID804635,"Prime Sedan",Kadugodi,Chickpet,287,95,,,No,,437,Cash,9,4.2,3.2,Wednesday,July
2024-07-29,12:58:00,CNR1002425933,Success,CID305239,"Prime Sedan",Koramangala,Vijayanagar,91,110,,,No,,978,Cash,17,3.9,3.6,Monday,July
2024-07-29,13:53:00,CNR6457422616,Success,CID640112,"Prime SUV","Richmond Town",Chamarajpet,259,55,,,No,,1291,UPI,28,4,4.7,Monday,July
2024-07-18,02:12:00,CNR8696181141,Success,CID681783,eBike,Vijayanagar,Chamarajpet,294,40,,,No,,404,Cash,41,3.4,3.4,Thursday,July
2024-07-12,08:01:00,CNR6576468368,Success,CID328205,Bike,Kengeri,Indiranagar,210,60,,,No,,315,UPI,42,4.3,4.2,Friday,July
2024-07-15,07:31:00,CNR3256373898,Success,CID286572,Bike,Whitefield,"HSR Layout",35,60,,,Yes,"Customer Demand",203,UPI,34,3.9,4.8,Monday,July
2024-07-27,10:31:00,CNR1219085257,Success,CID914789,Auto,Marathahalli,Bellandur,56,140,,,No,,1489,Cash,1,4.5,3.9,Saturday,July
2024-07-17,03:03:00,CNR9383857162,Success,CID287572,eBike,Yelahanka,Padmanabhanagar,154,30,,,No,,329,Cash,24,4,4.3,Wednesday,July
2024-07-11,23:35:00,CNR9858108206,Success,CID411998,Mini,Kadugodi,Malleshwaram,203,110,,,No,,956,UPI,10,4.3,3.2,Thursday,July
2024-07-12,10:44:00,CNR5457969005,Success,CID597407,Bike,Chamarajpet,"Richmond Town",259,50,,,No,,2647,Cash,2,3.3,3.1,Friday,July
2024-07-26,16:15:00,CNR6459292636,Success,CID199266,eBike,"Richmond Town","Ramamurthy Nagar",98,130,,,No,,412,UPI,43,4,3.8,Friday,July
2024-07-30,16:24:00,CNR4931937708,Success,CID712244,"Prime Sedan",Yeshwanthpur,Yelahanka,70,55,,,Yes,"Vehicle Breakdown",1376,Cash,42,3.2,3.6,Tuesday,July
2024-07-04,05:31:00,CNR4842050759,Success,CID965997,eBike,Kammanahalli,Whitefield,35,35,,,No,,192,UPI,47,4.5,3.8,Thursday,July
2024-07-28,17:18:00,CNR3539975502,Success,CID689191,Bike,"Mysore Road",Kammanahalli,266,90,,,No,,866,Cash,6,3.4,3.4,Sunday,July
2024-07-15,02:48:00,CNR4580649553,Success,CID697311,eBike,"HSR Layout",Yeshwanthpur,224,125,,,No,,120,"Credit Card",47,4.5,4.6,Monday,July
2024-07-13,15:04:00,CNR8545917296,Success,CID738391,eBike,"Bannerghatta Road",Banashankari,49,125,,,No,,401,Cash,17,3.1,4.2,Saturday,July
2024-07-22,08:39:00,CNR7880963894,Success,CID978854,Bike,"Mysore Road",Majestic,168,100,,,No,,280,UPI,45,4.2,3.3,Monday,July
2024-07-18,10:34:00,CNR5851560426,Success,CID341845,Bike,Peenya,Padmanabhanagar,266,60,,,No,,300,Cash,29,4.1,3.2,Thursday,July
2024-07-23,21:16:00,CNR3296944045,Success,CID687328,Mini,"Magadi Road",Rajajinagar,210,60,,,Yes,"Vehicle Breakdown",747,Cash,18,4.1,3.5,Tuesday,July
2024-07-03,00:30:00,CNR3381500081,Success,CID415326,"Prime Plus",Kengeri,Kadugodi,308,140,,,No,,844,UPI,38,4.2,3.2,Wednesday,July
2024-07-25,21:18:00,CNR2469891787,Success,CID809632,Bike,"Electronic City","Hosur Road",287,75,,,No,,154,Cash,34,4.1,4.6,Thursday,July
2024-07-02,00:33:00,CNR5066467496,Success,CID626813,Auto,Chickpet,"Bannerghatta Road",126,55,,,No,,1422,"Credit Card",15,3.9,3.6,Tuesday,July
2024-07-22,15:06:00,CNR7635013316,Success,CID286239,Mini,Bellandur,Devanahalli,63,140,,,No,,122,UPI,6,4.8,3.3,Monday,July
2024-07-26,07:00:00,CNR3453856215,Success,CID666538,Auto,"Langford Town",Devanahalli,63,120,,,No,,361,Cash,18,3.4,4.5,Friday,July
2024-07-30,03:51:00,CNR4951255828,Success,CID575746,Bike,Marathahalli,Basavanagudi,217,95,,,No,,103,"Credit Card",29,3.4,3.3,Tuesday,July
2024-07-10,13:07:00,CNR6916636585,Success,CID532083,eBike,Koramangala,Padmanabhanagar,280,90,,,No,,208,Cash,28,4.4,4.2,Wednesday,July
2024-07-19,15:45:00,CNR7081030721,Success,CID314107,"Prime SUV","BTM Layout","Mysore Road",84,35,,,No,,940,UPI,49,4.4,3.6,Friday,July
2024-07-01,18:16:00,CNR1755421861,Success,CID711202,Auto,"Frazer Town",Chamarajpet,224,135,,,No,,361,Cash,8,3.7,4.7,Monday,July
2024-07-11,11:06:00,CNR4500393616,Success,CID791349,eBike,Padmanabhanagar,"Ramamurthy Nagar",175,125,,,No,,443,UPI,26,4.2,3.3,Thursday,July
2024-07-06,09:27:00,CNR8083590284,Success,CID895995,eBike,"RT Nagar","HSR Layout",301,70,,,No,,362,UPI,23,3.7,4.7,Saturday,July
2024-07-10,17:07:00,CNR1491096639,Success,CID988485,"Prime Plus","Cox Town","JP Nagar",161,145,,,No,,268,UPI,19,4.5,3.5,Wednesday,July
2024-07-27,17:23:00,CNR2982161910,Success,CID925367,Mini,Kammanahalli,Varthur,210,85,,,No,,899,UPI,26,3.7,4.8,Saturday,July
2024-07-24,00:15:00,CNR6743076863,Success,CID786232,"Prime Plus","Ramamurthy Nagar",Vijayanagar,161,140,,,No,,1343,Cash,16,3.2,3.7,Wednesday,July
2024-07-15,14:26:00,CNR6113433222,Success,CID792902,eBike,"BTM Layout","Sarjapur Road",140,145,,,No,,135,Cash,11,4.9,3.7,Monday,July
2024-07-03,00:36:00,CNR3771380298,Success,CID740687,"Prime Plus","Cox Town",Devanahalli,63,95,,,No,,137,"Debit Card",16,3.9,3.5,Wednesday,July
2024-07-26,07:15:00,CNR9750220209,Success,CID983858,eBike,Shantinagar,"Cox Town",84,50,,,No,,300,UPI,27,4.6,4.9,Friday,July
2024-07-30,14:52:00,CNR1669418368,Success,CID918457,Auto,"Hosur Road",Padmanabhanagar,287,30,,,No,,968,UPI,13,3.5,4.6,Tuesday,July
2024-07-04,11:50:00,CNR6775552227,Success,CID957230,"Prime Sedan",Indiranagar,"Tumkur Road",238,95,,,Yes,"Other Issue",729,Cash,36,4.3,4.2,Thursday,July
2024-07-10,21:57:00,CNR2090612385,Success,CID846251,eBike,Malleshwaram,Yeshwanthpur,126,50,,,No,,292,Cash,12,3.8,3.1,Wednesday,July
2024-07-09,11:37:00,CNR2226302243,Success,CID957789,Mini,Shantinagar,Kammanahalli,308,45,,,No,,488,Cash,39,4.7,4.6,Tuesday,July
2024-07-08,01:46:00,CNR4978683466,Success,CID477853,Mini,"KR Puram","Electronic City",308,90,,,No,,500,Cash,5,4.4,4.4,Monday,July
2024-07-17,15:05:00,CNR8718145701,Success,CID656887,Mini,Jayanagar,"Mysore Road",154,65,,,No,,898,UPI,1,3.3,3.1,Wednesday,July
2024-07-03,20:49:00,CNR2483463339,Success,CID392887,eBike,Kammanahalli,"Electronic City",119,60,,,No,,382,Cash,13,3.5,4.8,Wednesday,July
2024-07-17,05:13:00,CNR7315597410,Success,CID975584,Bike,"Tumkur Road",Yelahanka,56,100,,,No,,951,Cash,9,4,4.3,Wednesday,July
2024-07-26,11:44:00,CNR3492098331,Success,CID973566,Auto,Shivajinagar,"RT Nagar",161,60,,,No,,259,Cash,17,3.3,3.1,Friday,July
2024-07-25,15:32:00,CNR9115150187,Success,CID654410,"Prime Sedan",Kammanahalli,Jayanagar,182,50,,,Yes,"Other Issue",2510,UPI,38,4.5,3.9,Thursday,July
2024-07-04,22:15:00,CNR9800842295,Success,CID790091,"Prime SUV","Hosur Road","Langford Town",154,55,,,No,,189,Cash,41,4,4.1,Thursday,July
2024-07-06,09:04:00,CNR8090283509,Success,CID123452,Bike,"Hosur Road","RT Nagar",196,30,,,No,,2728,Cash,37,3.1,3.5,Saturday,July
2024-07-25,16:14:00,CNR8723735103,Success,CID489241,"Prime SUV",Peenya,Whitefield,56,100,,,No,,577,UPI,7,4,4.5,Thursday,July
2024-07-19,13:30:00,CNR8225042519,Success,CID136370,Auto,Kadugodi,Banashankari,231,120,,,No,,563,UPI,1,4.4,3.8,Friday,July
2024-07-08,18:19:00,CNR2802864071,Success,CID345527,"Prime Sedan",Majestic,Koramangala,231,90,,,No,,167,UPI,49,3.5,3.1,Monday,July
2024-07-04,02:56:00,CNR3357444256,Success,CID240396,"Prime SUV","Mysore Road","Richmond Town",245,105,,,No,,2270,UPI,42,3.4,4.3,Thursday,July
2024-07-10,18:23:00,CNR9543630401,Success,CID456246,"Prime Plus",Jayanagar,"Sahakar Nagar",224,35,,,No,,609,Cash,41,4.4,5,Wednesday,July
2024-07-10,20:27:00,CNR5932315714,Success,CID427448,eBike,Vijayanagar,Koramangala,84,95,,,No,,423,Cash,17,3.3,4.7,Wednesday,July
2024-07-13,12:26:00,CNR6276687969,Success,CID937535,"Prime Sedan",Hebbal,"Ramamurthy Nagar",238,105,,,No,,277,Cash,1,4.7,4,Saturday,July
2024-07-04,01:17:00,CNR4119727948,Success,CID644316,"Prime SUV",Shivajinagar,Peenya,105,140,,,Yes,"Customer Demand",952,UPI,17,3.3,4.5,Thursday,July
2024-07-12,09:28:00,CNR5660313242,Success,CID308653,Auto,Indiranagar,Varthur,98,120,,,No,,497,UPI,13,4.8,3.5,Friday,July
2024-07-04,00:53:00,CNR5120368353,Success,CID244650,eBike,Kengeri,Jayanagar,133,85,,,No,,475,Cash,6,4.5,4.6,Thursday,July
2024-07-09,19:23:00,CNR7345220838,Success,CID668171,Bike,"Magadi Road","Bannerghatta Road",91,135,,,No,,334,Cash,34,4.4,4.8,Tuesday,July
2024-07-23,01:49:00,CNR8173860028,Success,CID702192,Bike,Basavanagudi,"RT Nagar",147,110,,,No,,407,Cash,7,4.3,3.6,Tuesday,July
2024-07-22,20:59:00,CNR4052588110,Success,CID588220,"Prime Sedan","Magadi Road","HSR Layout",42,130,,,No,,377,UPI,45,3,4.2,Monday,July
2024-07-07,13:50:00,CNR2434079877,Success,CID730798,"Prime SUV",Marathahalli,"Sarjapur Road",308,100,,,No,,101,Cash,22,3.9,3.3,Sunday,July
2024-07-20,05:49:00,CNR2284387654,Success,CID495504,Bike,"HSR Layout","Mysore Road",189,115,,,No,,285,UPI,29,4.2,3.4,Saturday,July
2024-07-15,20:21:00,CNR8507418183,Success,CID523602,eBike,Malleshwaram,"Electronic City",56,85,,,No,,948,Cash,29,3.4,4.5,Monday,July
2024-07-19,16:59:00,CNR3324408841,Success,CID502713,"Prime SUV",Koramangala,"Tumkur Road",126,120,,,No,,202,Cash,13,4.4,3.1,Friday,July
2024-07-21,02:33:00,CNR8523796522,Success,CID880558,Mini,Shantinagar,"Tumkur Road",133,65,,,No,,419,Cash,49,3.6,3.9,Sunday,July
2024-07-13,18:14:00,CNR9002428177,Success,CID111402,eBike,"Bannerghatta Road",Yeshwanthpur,245,80,,,No,,652,Cash,46,4.5,4,Saturday,July
2024-07-16,03:20:00,CNR6383754055,Success,CID440575,Mini,Nagarbhavi,Padmanabhanagar,266,75,,,No,,2997,UPI,19,4.4,3.7,Tuesday,July
2024-07-12,23:13:00,CNR9657173652,Success,CID825927,eBike,Ulsoor,"Mysore Road",182,25,,,No,,136,Cash,48,4.5,3.8,Friday,July
2024-07-16,19:55:00,CNR9701936443,Success,CID704875,eBike,"Richmond Town",Majestic,77,145,,,No,,349,UPI,38,3.2,4.5,Tuesday,July
2024-07-26,07:18:00,CNR9173333278,Success,CID158993,Auto,Kadugodi,Hulimavu,280,85,,,No,,388,Cash,2,3.5,5,Friday,July
2024-07-08,19:35:00,CNR7420916552,Success,CID440941,"Prime Plus","Richmond Town","Richmond Town",147,110,,,No,,321,UPI,5,3.2,3.1,Monday,July
2024-07-18,15:33:00,CNR6732091807,Success,CID216935,"Prime SUV","Rajarajeshwari Nagar",Indiranagar,140,125,,,No,,349,UPI,41,4.3,4.6,Thursday,July
2024-07-12,04:14:00,CNR9992967151,Success,CID419834,Bike,Chickpet,Koramangala,231,35,,,No,,248,UPI,19,4,3.8,Friday,July
2024-07-15,22:37:00,CNR7959938216,Success,CID633030,Auto,Whitefield,Hulimavu,266,55,,,No,,934,Cash,1,4.9,4.5,Monday,July
2024-07-04,15:44:00,CNR2798898425,Success,CID585766,"Prime SUV","Electronic City",Jayanagar,238,145,,,No,,312,UPI,34,3.1,4.1,Thursday,July
2024-07-17,23:37:00,CNR6498136574,Success,CID353027,Auto,Banashankari,"Langford Town",140,125,,,No,,193,UPI,18,4.6,4.2,Wednesday,July
2024-07-13,20:19:00,CNR2993426301,Success,CID711435,"Prime Sedan","Rajarajeshwari Nagar","RT Nagar",70,30,,,No,,1374,UPI,12,4.9,3,Saturday,July
2024-07-16,15:28:00,CNR1673106883,Success,CID801601,Bike,Devanahalli,Devanahalli,91,80,,,No,,310,Cash,18,4.6,4.3,Tuesday,July
2024-07-03,14:58:00,CNR1658193293,Success,CID612690,Auto,"BTM Layout",Kengeri,238,120,,,No,,303,Cash,18,4.3,4.4,Wednesday,July
2024-07-21,22:53:00,CNR2547353427,Success,CID670295,Mini,Ulsoor,Shantinagar,308,45,,,No,,338,UPI,13,4.3,3.1,Sunday,July
2024-07-16,16:07:00,CNR8475833901,Success,CID375226,eBike,Shantinagar,Nagarbhavi,280,80,,,No,,143,UPI,30,3.6,4.9,Tuesday,July
2024-07-30,15:32:00,CNR1151175554,Success,CID200907,"Prime Sedan","KR Puram","Langford Town",224,45,,,No,,503,UPI,42,4.5,3.8,Tuesday,July
2024-07-16,03:39:00,CNR1803952653,Success,CID423169,"Prime Plus","Frazer Town","Sarjapur Road",196,145,,,No,,237,Cash,47,3,3.2,Tuesday,July
2024-07-12,18:20:00,CNR5627750743,Success,CID610601,eBike,Shivajinagar,Banashankari,182,75,,,No,,1520,Cash,22,4.9,4.5,Friday,July
2024-07-23,16:09:00,CNR1688103754,Success,CID951541,"Prime SUV",Chamarajpet,Vijayanagar,140,85,,,No,,242,Cash,11,3.4,4.9,Tuesday,July
2024-07-11,22:57:00,CNR6477276259,Success,CID211063,Mini,"BTM Layout","RT Nagar",63,90,,,No,,252,Cash,33,3.9,3.9,Thursday,July
2024-07-08,18:18:00,CNR1565291804,Success,CID508609,eBike,Malleshwaram,Padmanabhanagar,301,35,,,No,,404,Cash,31,3.4,4.6,Monday,July
2024-07-03,01:10:00,CNR7080776006,Success,CID817463,"Prime Plus",Banashankari,Hulimavu,70,120,,,No,,467,UPI,18,4.3,3.8,Wednesday,July
2024-07-26,18:31:00,CNR6684669272,Success,CID555246,"Prime Plus",Majestic,Bellandur,294,85,,,No,,927,Cash,16,4.6,4.3,Friday,July
2024-07-28,05:51:00,CNR7837617655,Success,CID785597,"Prime Sedan",Rajajinagar,"RT Nagar",182,90,,,No,,380,Cash,31,4.8,4.8,Sunday,July
2024-07-06,17:14:00,CNR1832156869,Success,CID659879,"Prime SUV","RT Nagar","Sahakar Nagar",84,25,,,No,,876,Cash,9,4.1,3.2,Saturday,July
2024-07-05,16:37:00,CNR2251738457,Success,CID274960,Bike,Devanahalli,"Richmond Town",245,50,,,No,,960,UPI,11,3.3,3.5,Friday,July
2024-07-15,23:20:00,CNR7112416858,Success,CID850853,Auto,Bellandur,"Electronic City",98,65,,,No,,941,Cash,10,4.7,3.5,Monday,July
2024-07-17,08:11:00,CNR4632910179,Success,CID116178,"Prime Sedan",Bellandur,"Mysore Road",154,35,,,No,,631,UPI,29,4.4,3.5,Wednesday,July
2024-07-13,01:47:00,CNR9004328241,Success,CID173224,"Prime Sedan",Kammanahalli,Hebbal,56,50,,,No,,199,Cash,27,4.7,3.3,Saturday,July
2024-07-28,02:31:00,CNR9404702949,Success,CID925827,Mini,Hulimavu,Vijayanagar,301,70,,,No,,130,Cash,45,3.9,3.6,Sunday,July
2024-07-16,18:20:00,CNR3980236675,Success,CID208824,Auto,Koramangala,Hennur,56,80,,,No,,232,Cash,5,4.1,3.8,Tuesday,July
2024-07-09,03:35:00,CNR2925051306,Success,CID864609,Auto,"Cox Town","Frazer Town",280,85,,,No,,407,Cash,6,3.1,4.1,Tuesday,July
2024-07-08,18:27:00,CNR1235545128,Success,CID754309,Auto,"Frazer Town","Rajarajeshwari Nagar",35,145,,,No,,269,UPI,4,3.1,3.8,Monday,July
2024-07-24,21:15:00,CNR9638362672,Success,CID552111,Bike,"JP Nagar","Tumkur Road",112,110,,,No,,389,Cash,2,3.3,3,Wednesday,July
2024-07-26,13:23:00,CNR6259098469,Success,CID229977,Mini,Rajajinagar,"BTM Layout",245,115,,,No,,278,Cash,3,4.3,3.8,Friday,July
2024-07-18,00:04:00,CNR3938189552,Success,CID144073,"Prime Plus",Hennur,"Richmond Town",175,130,,,No,,913,UPI,25,3.7,4.7,Thursday,July
2024-07-19,12:25:00,CNR7128446553,Success,CID416896,Auto,Malleshwaram,"KR Puram",203,95,,,No,,232,Cash,4,3,5,Friday,July
2024-07-09,05:44:00,CNR8518121286,Success,CID427318,eBike,Basavanagudi,"KR Puram",84,50,,,No,,378,Cash,35,3.6,3.5,Tuesday,July
2024-07-23,12:10:00,CNR2743620965,Success,CID546535,Bike,"BTM Layout","Ramamurthy Nagar",287,125,,,No,,768,Cash,36,3.8,4.8,Tuesday,July
2024-07-16,23:51:00,CNR3501545697,Success,CID316552,"Prime SUV",Bellandur,Majestic,224,35,,,No,,383,UPI,28,4.6,4.6,Tuesday,July
2024-07-05,17:32:00,CNR8230417822,Success,CID843325,"Prime SUV",Kammanahalli,Basavanagudi,196,40,,,No,,235,UPI,7,3.1,4.7,Friday,July
2024-07-25,10:40:00,CNR7680102611,Success,CID703939,"Prime SUV",Nagarbhavi,"KR Puram",133,95,,,No,,290,Cash,25,3.3,4.8,Thursday,July
2024-07-01,07:52:00,CNR7137003335,Success,CID305662,Bike,"Tumkur Road",Whitefield,105,85,,,No,,131,UPI,23,4.8,4.3,Monday,July
2024-07-22,10:10:00,CNR3659048084,Success,CID712564,Mini,"Magadi Road","BTM Layout",119,115,,,No,,683,Cash,33,3.7,4.1,Monday,July
2024-07-04,10:56:00,CNR1004398406,Success,CID138998,Bike,"Frazer Town",Kammanahalli,294,105,,,No,,574,UPI,49,4.6,3.2,Thursday,July
2024-07-14,08:03:00,CNR4821813939,Success,CID302290,"Prime SUV","MG Road",Vijayanagar,154,45,,,No,,227,Cash,7,4.6,3.4,Sunday,July
2024-07-19,11:16:00,CNR6144812654,Success,CID453804,"Prime Sedan",Kammanahalli,"Hosur Road",91,135,,,No,,193,Cash,23,3.4,4.6,Friday,July
2024-07-26,11:34:00,CNR4869303165,Success,CID299243,"Prime SUV","Mysore Road",Whitefield,77,145,,,No,,2128,UPI,25,4.5,3.8,Friday,July
2024-07-24,03:15:00,CNR1328735682,Success,CID892339,"Prime Plus",Shivajinagar,Malleshwaram,217,95,,,No,,954,UPI,22,3.8,4,Wednesday,July
2024-07-25,23:52:00,CNR6862481979,Success,CID171626,Mini,Kadugodi,"Electronic City",280,40,,,No,,229,UPI,12,3.7,4.1,Thursday,July
2024-07-25,01:45:00,CNR3440739456,Success,CID254073,eBike,"HSR Layout",Bellandur,119,85,,,Yes,"Customer Demand",587,Cash,20,4,4.2,Thursday,July
2024-07-14,13:00:00,CNR5482743134,Success,CID561525,"Prime SUV","MG Road","Sarjapur Road",259,100,,,No,,296,UPI,14,4.3,3,Sunday,July
2024-07-21,15:26:00,CNR1886090704,Success,CID543583,Mini,"BTM Layout","Electronic City",42,145,,,No,,482,Cash,48,4.4,3.2,Sunday,July
2024-07-24,13:48:00,CNR9671937591,Success,CID209085,"Prime Plus",Hennur,"Electronic City",203,50,,,No,,273,UPI,28,4.1,4.3,Wednesday,July
2024-07-10,18:08:00,CNR2037091094,Success,CID766515,"Prime Plus",Rajajinagar,"Frazer Town",238,110,,,No,,487,UPI,3,4.7,3.6,Wednesday,July
2024-07-22,22:54:00,CNR5421740103,Success,CID578968,"Prime Plus",Indiranagar,Basavanagudi,126,60,,,No,,502,UPI,19,3.5,3.4,Monday,July
2024-07-30,06:42:00,CNR6523727519,Success,CID331264,Auto,Chickpet,Marathahalli,35,50,,,No,,938,Cash,2,4.9,3.9,Tuesday,July
2024-07-04,22:13:00,CNR4317719070,Success,CID145566,"Prime SUV","Magadi Road",Kengeri,112,85,,,No,,131,UPI,5,3.9,5,Thursday,July
2024-07-29,23:38:00,CNR3455580579,Success,CID486080,Auto,Koramangala,Hennur,168,140,,,No,,392,Cash,1,3.4,3.6,Monday,July
2024-07-12,23:15:00,CNR8573591008,Success,CID128616,Bike,"RT Nagar",Hebbal,126,80,,,No,,278,Cash,44,3.9,4.2,Friday,July
2024-07-09,13:18:00,CNR9742206549,Success,CID172260,"Prime Sedan",Shivajinagar,Kammanahalli,154,60,,,No,,167,UPI,25,4.6,4,Tuesday,July
2024-07-03,15:58:00,CNR5962938125,Success,CID898731,"Prime Plus",Peenya,Chamarajpet,287,100,,,No,,138,UPI,10,4.1,5,Wednesday,July
2024-07-24,13:59:00,CNR1852350112,Success,CID425309,"Prime Sedan",Hulimavu,"Ramamurthy Nagar",105,130,,,No,,260,UPI,25,4.4,3.2,Wednesday,July
2024-07-08,08:54:00,CNR5899147852,Success,CID509622,eBike,"MG Road",Banashankari,42,100,,,Yes,"Other Issue",971,Cash,49,4.8,5,Monday,July
2024-07-19,02:32:00,CNR1500386078,Success,CID731730,eBike,"MG Road","Richmond Town",245,120,,,No,,220,Cash,23,5,3.2,Friday,July
2024-07-11,13:22:00,CNR6425937838,Success,CID172655,Bike,Vijayanagar,"Rajarajeshwari Nagar",105,60,,,Yes,"Vehicle Breakdown",184,Cash,23,3.4,3.9,Thursday,July
2024-07-30,16:46:00,CNR9784010511,Success,CID799062,"Prime Sedan",Bellandur,Varthur,161,65,,,No,,110,UPI,36,4.2,4.4,Tuesday,July
2024-07-12,10:45:00,CNR9179779625,Success,CID916340,eBike,"Tumkur Road","Frazer Town",84,130,,,No,,543,UPI,47,3.3,3.6,Friday,July
2024-07-04,23:43:00,CNR2332496487,Success,CID736060,Bike,Kammanahalli,Kengeri,280,55,,,No,,235,"Credit Card",49,4.7,3.1,Thursday,July
2024-07-05,13:37:00,CNR8147978828,Success,CID322014,Mini,Peenya,Yeshwanthpur,308,45,,,No,,1355,UPI,26,4.9,3.3,Friday,July
2024-07-25,17:56:00,CNR3759954505,Success,CID163281,"Prime Plus",Malleshwaram,Basavanagudi,112,70,,,No,,237,Cash,38,3.8,4.1,Thursday,July
2024-07-16,14:30:00,CNR3065357532,Success,CID869874,eBike,"BTM Layout",Majestic,91,65,,,No,,390,UPI,43,4,3.2,Tuesday,July
2024-07-18,09:24:00,CNR3082528844,Success,CID913516,"Prime SUV",Kengeri,Varthur,77,25,,,No,,312,UPI,15,3.2,4.4,Thursday,July
2024-07-05,20:51:00,CNR6753308565,Success,CID846319,eBike,Chickpet,"Richmond Town",84,110,,,No,,413,Cash,20,3.5,3.9,Friday,July
2024-07-19,17:19:00,CNR3109858276,Success,CID513694,"Prime SUV",Marathahalli,Padmanabhanagar,126,120,,,No,,140,Cash,23,4.4,4.2,Friday,July
2024-07-30,18:50:00,CNR4881913717,Success,CID701786,Bike,"Cox Town","Sahakar Nagar",308,40,,,No,,532,UPI,37,4,4.4,Tuesday,July
2024-07-21,15:15:00,CNR2261799688,Success,CID645866,"Prime Plus",Bellandur,Hebbal,154,45,,,No,,280,Cash,20,5,3.2,Sunday,July
2024-07-09,03:36:00,CNR1003170189,Success,CID326402,Mini,"Sarjapur Road",Chamarajpet,35,145,,,No,,217,UPI,31,4.1,4.8,Tuesday,July
2024-07-05,01:28:00,CNR6761484785,Success,CID774851,Bike,"Rajarajeshwari Nagar",Marathahalli,154,125,,,No,,107,Cash,43,4.4,4.1,Friday,July
2024-07-27,17:04:00,CNR8645365587,Success,CID673172,eBike,Banashankari,"Tumkur Road",245,110,,,No,,138,Cash,29,3.2,3.6,Saturday,July
2024-07-22,14:05:00,CNR8372373292,Success,CID262101,Mini,Bellandur,"Langford Town",308,35,,,No,,518,Cash,11,3.2,3.8,Monday,July
2024-07-12,23:10:00,CNR9856179187,Success,CID486897,Bike,Varthur,Shivajinagar,280,145,,,No,,476,UPI,9,3.1,4.9,Friday,July
2024-07-04,19:53:00,CNR1416019195,Success,CID302928,Mini,Chickpet,Bellandur,252,135,,,No,,340,UPI,5,3.1,3.6,Thursday,July
2024-07-20,11:55:00,CNR3387183556,Success,CID729082,Bike,"JP Nagar","Tumkur Road",175,65,,,No,,963,UPI,10,4.2,4,Saturday,July
2024-07-03,16:40:00,CNR4384066221,Success,CID352464,Auto,Indiranagar,"Tumkur Road",245,110,,,No,,367,UPI,15,4.1,3.9,Wednesday,July
2024-07-29,08:13:00,CNR4181356398,Success,CID989001,Bike,"Langford Town",Bellandur,49,60,,,No,,378,UPI,12,3.1,4.6,Monday,July
2024-07-26,01:47:00,CNR6114622720,Success,CID724913,eBike,Shantinagar,Yeshwanthpur,77,35,,,No,,126,Cash,12,4.6,3.5,Friday,July
2024-07-19,06:23:00,CNR9183193435,Success,CID294025,"Prime Plus","Sarjapur Road","Richmond Town",308,85,,,No,,998,UPI,13,3.5,4.4,Friday,July
2024-07-23,15:46:00,CNR5745757207,Success,CID467481,Bike,Hennur,Whitefield,70,40,,,No,,371,"Credit Card",17,5,4.6,Tuesday,July
2024-07-23,18:50:00,CNR3666965875,Success,CID885481,eBike,Kadugodi,Malleshwaram,259,55,,,No,,269,Cash,5,3.8,4.4,Tuesday,July
2024-07-27,03:19:00,CNR7139663601,Success,CID953729,Bike,Hennur,"Electronic City",224,135,,,No,,171,UPI,41,4.9,4,Saturday,July
2024-07-25,00:25:00,CNR5426697358,Success,CID165663,"Prime Sedan",Bellandur,"Hosur Road",56,70,,,No,,427,Cash,32,3.3,3,Thursday,July
2024-07-09,17:30:00,CNR2028095193,Success,CID173792,eBike,Shivajinagar,"Langford Town",133,70,,,No,,323,Cash,35,3.8,4,Tuesday,July
2024-07-03,03:37:00,CNR9976514976,Success,CID725475,"Prime Sedan",Hennur,Majestic,119,100,,,No,,173,UPI,39,4.4,3.2,Wednesday,July
2024-07-20,06:30:00,CNR1505171043,Success,CID500231,"Prime Plus","Richmond Town",Kadugodi,175,140,,,No,,992,Cash,29,4.1,4.3,Saturday,July
2024-07-05,08:56:00,CNR8453841940,Success,CID189735,"Prime Sedan",Kammanahalli,Majestic,252,145,,,No,,2385,Cash,12,3.8,3.8,Friday,July
2024-07-09,19:10:00,CNR4751739168,Success,CID782033,Auto,"Tumkur Road",Rajajinagar,105,30,,,No,,193,UPI,5,3.3,4,Tuesday,July
2024-07-11,01:51:00,CNR2325677002,Success,CID597430,eBike,Kengeri,Basavanagudi,217,45,,,No,,117,UPI,2,4.7,3.5,Thursday,July
2024-07-07,05:25:00,CNR2769699225,Success,CID168591,"Prime SUV","Hosur Road",Rajajinagar,168,140,,,No,,190,UPI,5,3.1,4,Sunday,July
2024-07-04,06:04:00,CNR6650304531,Success,CID466337,"Prime SUV",Kammanahalli,Rajajinagar,77,65,,,No,,423,UPI,46,4.6,4.5,Thursday,July
