Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Day,Month
2024-07-23,04:24:00,CNR1257381256,Success,CID441274,"Prime Plus","JP Nagar",Chamarajpet,182,45,,,No,,617,UPI,34,4.5,4.8,Tuesday,July
2024-07-14,04:21:00,CNR3707780492,Success,CID776221,Mini,"Richmond Town","Frazer Town",273,125,,,Yes,"Vehicle Breakdown",171,UPI,32,3.3,3.3,Sunday,July
2024-07-10,00:45:00,CNR8205017557,Success,CID584711,Auto,Bellandur,"RT Nagar",196,60,,,No,,214,UPI,15,3.7,4.7,Wednesday,July
2024-07-26,20:21:00,CNR9164098452,Success,CID582853,Auto,Nagarbhavi,"Hosur Road",91,55,,,No,,390,UPI,11,4.9,4.9,Friday,July
2024-07-02,01:47:00,CNR4651267789,Success,CID708407,"Prime Plus",Banashankari,Kadugodi,273,145,,,No,,287,UPI,30,4.7,4.1,Tuesday,July
2024-07-09,12:26:00,CNR5472989045,Success,CID713740,"Prime SUV",Malleshwaram,"RT Nagar",287,45,,,No,,114,UPI,42,3.8,4.8,Tuesday,July
2024-07-20,01:01:00,CNR5171919773,Success,CID351932,Bike,Malleshwaram,Varthur,259,105,,,No,,161,UPI,12,3.1,3.1,Saturday,July
2024-07-08,03:30:00,CNR5364800506,Success,CID960328,"Prime Plus",Kammanahalli,"Rajarajeshwari Nagar",168,80,,,No,,327,UPI,35,3.5,3.3,Monday,July
2024-07-21,13:09:00,CNR3003010505,Success,CID108783,Bike,"RT Nagar",Malleshwaram,161,35,,,No,,408,UPI,44,3.9,4.4,Sunday,July
2024-07-20,01:11:00,CNR4807179584,Success,CID485601,"Prime Sedan",Koramangala,"Tumkur Road",63,60,,,No,,268,UPI,18,3.1,4.2,Saturday,July
2024-07-12,22:32:00,CNR5930155935,Success,CID148750,eBike,"Sarjapur Road",Kammanahalli,105,105,,,No,,992,UPI,1,4.6,4.2,Friday,July
2024-07-30,16:13:00,CNR5442441493,Success,CID850185,Mini,"Bannerghatta Road","JP Nagar",98,135,,,No,,342,UPI,46,3.7,3.2,Tuesday,July
2024-07-22,12:16:00,CNR7237758254,Success,CID542239,Auto,Malleshwaram,"Sarjapur Road",168,75,,,No,,229,UPI,1,3.3,3.3,Monday,July
2024-07-30,21:21:00,CNR8454756737,Success,CID426691,eBike,"BTM Layout","BTM Layout",98,140,,,No,,849,UPI,29,4.4,3.9,Tuesday,July
2024-07-02,07:22:00,CNR6428163828,Success,CID874273,eBike,Basavanagudi,Kengeri,126,80,,,No,,724,UPI,13,4.7,3.5,Tuesday,July
2024-07-06,04:22:00,CNR2833712683,Success,CID537448,eBike,"Ramamurthy Nagar",Shivajinagar,203,95,,,No,,285,UPI,34,3.5,3.7,Saturday,July
2024-07-27,03:00:00,CNR5809707217,Success,CID900822,Mini,"Magadi Road",Banashankari,287,30,,,No,,1155,UPI,13,3.4,4.5,Saturday,July
2024-07-03,05:11:00,CNR8340250050,Success,CID744134,Bike,"Bannerghatta Road",Padmanabhanagar,294,100,,,No,,286,UPI,20,4.6,3.9,Wednesday,July
2024-07-03,18:30:00,CNR5831318858,Success,CID497631,"Prime SUV",Indiranagar,Banashankari,252,100,,,No,,296,UPI,1,4.2,4.2,Wednesday,July
2024-07-04,05:29:00,CNR2755283015,Success,CID111345,eBike,Rajajinagar,"Langford Town",133,115,,,No,,814,UPI,21,3.3,4.7,Thursday,July
2024-07-19,05:22:00,CNR8780384083,Success,CID883383,"Prime SUV",Malleshwaram,"Frazer Town",287,125,,,No,,321,UPI,3,3,3,Friday,July
2024-07-21,19:51:00,CNR5972525154,Success,CID975229,eBike,Shivajinagar,Koramangala,210,145,,,No,,898,UPI,23,4.8,3.6,Sunday,July
2024-07-02,05:20:00,CNR9053102731,Success,CID599471,"Prime Sedan",Majestic,Chickpet,231,75,,,No,,574,UPI,39,4.9,3.8,Tuesday,July
2024-07-09,15:55:00,CNR3252781940,Success,CID108731,"Prime Sedan",Marathahalli,"Electronic City",98,55,,,No,,767,UPI,27,3.4,4.9,Tuesday,July
2024-07-07,15:00:00,CNR5355489551,Success,CID953379,"Prime Sedan",Nagarbhavi,"MG Road",259,100,,,No,,2394,UPI,37,4.8,4.5,Sunday,July
2024-07-19,21:06:00,CNR2669755890,Success,CID609045,Bike,Nagarbhavi,"Mysore Road",126,30,,,No,,156,UPI,14,3.6,4.4,Friday,July
2024-07-23,20:28:00,CNR9955403172,Success,CID619117,"Prime Plus",Marathahalli,"Electronic City",231,125,,,No,,597,UPI,35,4.6,3.5,Tuesday,July
2024-07-30,12:16:00,CNR6465158089,Success,CID378465,"Prime Plus",Chickpet,"BTM Layout",49,60,,,No,,113,UPI,7,3.4,4.9,Tuesday,July
2024-07-02,11:41:00,CNR8201878307,Success,CID740069,Auto,Hebbal,Hulimavu,287,115,,,No,,378,UPI,2,3.6,3.9,Tuesday,July
2024-07-02,13:26:00,CNR4275688864,Success,CID724953,Mini,"KR Puram",Jayanagar,77,145,,,No,,315,UPI,40,3.5,3.3,Tuesday,July
2024-07-20,04:17:00,CNR2053675386,Success,CID724949,Mini,Ulsoor,Majestic,301,35,,,No,,210,UPI,34,3.6,4.8,Saturday,July
2024-07-17,11:02:00,CNR5989612932,Success,CID522452,Auto,Devanahalli,"Ramamurthy Nagar",168,75,,,No,,188,UPI,17,3.1,3.4,Wednesday,July
2024-07-30,00:49:00,CNR6426504450,Success,CID592034,"Prime SUV","Magadi Road","Bannerghatta Road",203,110,,,No,,416,UPI,10,4.3,4.6,Tuesday,July
2024-07-09,21:36:00,CNR6148426494,Success,CID120204,"Prime SUV","Sarjapur Road","Richmond Town",182,115,,,No,,139,UPI,6,4.2,3.4,Tuesday,July
2024-07-08,19:50:00,CNR3966964601,Success,CID344816,Auto,Rajajinagar,Shantinagar,196,50,,,No,,393,UPI,3,4.7,4.6,Monday,July
2024-07-24,13:43:00,CNR9639500853,Success,CID569595,"Prime Sedan","Hosur Road",Bellandur,238,135,,,No,,2709,UPI,21,4.4,5,Wednesday,July
2024-07-27,08:33:00,CNR2132546198,Success,CID498349,Auto,Koramangala,"RT Nagar",161,45,,,No,,157,UPI,5,4.5,4,Saturday,July
2024-07-15,11:48:00,CNR6980443855,Success,CID605405,"Prime Sedan",Whitefield,"Sarjapur Road",140,120,,,No,,162,UPI,20,3.5,3.1,Monday,July
2024-07-12,20:51:00,CNR4891841709,Success,CID632725,Mini,Chickpet,Yelahanka,203,125,,,No,,2903,UPI,12,3.5,3.3,Friday,July
2024-07-20,02:02:00,CNR3595124892,Success,CID780813,"Prime Sedan",Kammanahalli,Majestic,287,85,,,No,,205,UPI,19,3.3,4.1,Saturday,July
2024-07-08,15:06:00,CNR6560329093,Success,CID131154,Mini,Hebbal,Basavanagudi,294,110,,,No,,983,UPI,39,3,5,Monday,July
2024-07-24,18:23:00,CNR3409178630,Success,CID827966,"Prime Plus",Marathahalli,"Langford Town",126,60,,,No,,470,UPI,40,3.6,3,Wednesday,July
2024-07-27,20:54:00,CNR5105259899,Success,CID966942,"Prime Sedan",Shivajinagar,Ulsoor,161,70,,,No,,303,UPI,1,3.2,5,Saturday,July
2024-07-05,21:45:00,CNR8864309203,Success,CID246449,eBike,Koramangala,"Magadi Road",147,60,,,Yes,"Other Issue",479,UPI,20,4.6,3.4,Friday,July
2024-07-24,21:24:00,CNR2437156010,Success,CID439188,eBike,Marathahalli,"HSR Layout",266,130,,,No,,484,UPI,46,3.4,4.9,Wednesday,July
2024-07-25,13:48:00,CNR9563928695,Success,CID941688,Mini,"Magadi Road",Jayanagar,63,145,,,No,,308,UPI,41,3.9,3.8,Thursday,July
2024-07-10,11:42:00,CNR1705426966,Success,CID148580,Bike,"JP Nagar",Vijayanagar,238,70,,,No,,336,UPI,1,3.7,4.7,Wednesday,July
2024-07-02,19:27:00,CNR7506640773,Success,CID854792,"Prime Sedan","JP Nagar","BTM Layout",217,50,,,No,,543,UPI,2,4.6,4.4,Tuesday,July
2024-07-02,14:31:00,CNR3382022593,Success,CID644016,eBike,"Richmond Town","HSR Layout",273,140,,,No,,153,UPI,45,4.9,4.6,Tuesday,July
2024-07-25,22:57:00,CNR8054824497,Success,CID260736,eBike,"Electronic City",Chickpet,252,115,,,No,,320,UPI,15,3.3,3.3,Thursday,July
2024-07-15,08:04:00,CNR4938947818,Success,CID287550,"Prime Sedan",Nagarbhavi,Kammanahalli,280,105,,,No,,354,UPI,5,4.6,3.4,Monday,July
2024-07-11,10:42:00,CNR7075647036,Success,CID916714,"Prime Sedan",Rajajinagar,Bellandur,266,80,,,No,,121,UPI,37,3.3,3.1,Thursday,July
2024-07-11,13:20:00,CNR3121679950,Success,CID754045,"Prime SUV","Rajarajeshwari Nagar",Malleshwaram,189,110,,,Yes,"Vehicle Breakdown",417,UPI,3,4.4,4.7,Thursday,July
2024-07-16,02:00:00,CNR9350789041,Success,CID715614,Bike,Devanahalli,"Mysore Road",105,55,,,No,,110,UPI,42,4.1,3.2,Tuesday,July
2024-07-05,22:13:00,CNR7206216777,Success,CID105674,"Prime SUV",Hebbal,Shantinagar,84,95,,,No,,351,UPI,2,3.7,3.1,Friday,July
2024-07-23,23:50:00,CNR6188094638,Success,CID576810,Bike,"Rajarajeshwari Nagar","Rajarajeshwari Nagar",259,70,,,No,,167,UPI,5,4,4.9,Tuesday,July
2024-07-05,11:47:00,CNR8494556566,Success,CID513274,Bike,"Tumkur Road",Koramangala,77,100,,,Yes,"Other Issue",303,UPI,20,3,4.1,Friday,July
2024-07-25,18:38:00,CNR4961325859,Success,CID306166,"Prime Sedan",Majestic,Malleshwaram,280,35,,,No,,675,UPI,41,3.5,4.9,Thursday,July
2024-07-27,09:09:00,CNR2263008061,Success,CID647579,"Prime Plus",Bellandur,"RT Nagar",147,80,,,No,,107,UPI,27,3.7,3.6,Saturday,July
2024-07-08,17:32:00,CNR9175460991,Success,CID226651,"Prime SUV","Magadi Road",Peenya,238,125,,,No,,308,UPI,15,4,4.9,Monday,July
2024-07-01,21:10:00,CNR2754438376,Success,CID840040,Auto,"Sarjapur Road",Rajajinagar,252,85,,,No,,228,UPI,19,3.2,4.1,Monday,July
2024-07-15,01:27:00,CNR6976797873,Success,CID715783,"Prime Sedan","MG Road","HSR Layout",77,75,,,No,,689,UPI,40,4.9,4.4,Monday,July
2024-07-08,05:45:00,CNR5729504448,Success,CID100433,"Prime Sedan",Indiranagar,Marathahalli,203,135,,,No,,113,UPI,6,4.3,3.6,Monday,July
2024-07-09,01:39:00,CNR4818490696,Success,CID995807,Auto,Yeshwanthpur,Peenya,252,115,,,No,,276,UPI,14,3.8,3,Tuesday,July
2024-07-18,06:59:00,CNR4043481253,Success,CID830088,Auto,Bellandur,Kadugodi,238,130,,,No,,264,UPI,16,3.3,4.8,Thursday,July
2024-07-27,14:58:00,CNR2196041378,Success,CID702375,"Prime SUV",Marathahalli,Chickpet,35,90,,,No,,245,UPI,22,3.6,4.9,Saturday,July
2024-07-04,13:21:00,CNR1938932061,Success,CID558134,Mini,"Bannerghatta Road","Langford Town",266,60,,,No,,278,UPI,33,3.2,4.5,Thursday,July
2024-07-20,13:53:00,CNR9521297053,Success,CID944113,"Prime SUV","MG Road","Rajarajeshwari Nagar",77,85,,,Yes,"Other Issue",649,UPI,33,3.4,4.9,Saturday,July
2024-07-12,23:19:00,CNR8999028979,Success,CID453036,"Prime Sedan","HSR Layout",Hennur,91,115,,,No,,148,UPI,16,5,3.1,Friday,July
2024-07-22,08:17:00,CNR2586461246,Success,CID536953,"Prime SUV",Majestic,"JP Nagar",224,135,,,No,,478,UPI,22,4.2,3.1,Monday,July
2024-07-07,21:24:00,CNR7970658408,Success,CID691712,eBike,Devanahalli,Marathahalli,147,135,,,No,,606,UPI,23,3.7,3.1,Sunday,July
2024-07-16,22:17:00,CNR2442695520,Success,CID998570,"Prime Plus",Jayanagar,Jayanagar,294,125,,,No,,133,UPI,5,4.7,3.1,Tuesday,July
2024-07-19,23:32:00,CNR2168440614,Success,CID720010,"Prime Sedan",Shivajinagar,"JP Nagar",224,55,,,No,,255,UPI,20,3.4,3.5,Friday,July
2024-07-19,13:11:00,CNR9551545966,Success,CID781565,"Prime SUV",Padmanabhanagar,Hennur,203,115,,,No,,434,UPI,41,3.6,4.6,Friday,July
2024-07-25,14:03:00,CNR2523482547,Success,CID876342,"Prime Sedan","Sarjapur Road","HSR Layout",238,95,,,No,,315,UPI,29,3.1,4,Thursday,July
2024-07-18,20:28:00,CNR8825693857,Success,CID635265,Bike,Kammanahalli,Shivajinagar,105,120,,,No,,710,UPI,22,3.1,4.2,Thursday,July
2024-07-03,02:06:00,CNR7957065013,Success,CID620090,"Prime SUV",Ulsoor,"RT Nagar",98,50,,,No,,526,UPI,40,3.7,4.1,Wednesday,July
2024-07-09,21:34:00,CNR1421732804,Success,CID472268,Mini,"Hosur Road",Ulsoor,287,65,,,No,,116,UPI,18,4.3,4.1,Tuesday,July
2024-07-09,06:35:00,CNR4921828569,Success,CID330344,"Prime Plus",Ulsoor,Bellandur,280,125,,,No,,163,UPI,11,4,4.4,Tuesday,July
2024-07-11,17:54:00,CNR4306135452,Success,CID868347,"Prime SUV",Whitefield,Chickpet,98,75,,,No,,1654,UPI,27,3.1,3.4,Thursday,July
2024-07-22,18:40:00,CNR3112775968,Success,CID742864,Mini,Shivajinagar,"Electronic City",105,95,,,No,,331,UPI,41,4.3,4.4,Monday,July
2024-07-16,06:07:00,CNR4783573891,Success,CID119419,"Prime Sedan","Tumkur Road",Marathahalli,147,120,,,No,,721,UPI,1,3.7,3.4,Tuesday,July
2024-07-21,09:32:00,CNR7946363237,Success,CID743989,eBike,Malleshwaram,"BTM Layout",224,125,,,No,,414,UPI,26,4.5,3.1,Sunday,July
2024-07-19,05:51:00,CNR7498095193,Success,CID981802,Mini,Ulsoor,Chamarajpet,217,40,,,No,,2070,UPI,45,4.8,3.4,Friday,July
2024-07-02,01:48:00,CNR8944366310,Success,CID515121,Auto,Shivajinagar,"RT Nagar",56,35,,,No,,891,UPI,11,3.4,3.8,Tuesday,July
2024-07-20,18:08:00,CNR1322078974,Success,CID629211,Mini,"Sahakar Nagar",Hebbal,182,140,,,No,,504,UPI,49,3.4,4.3,Saturday,July
2024-07-30,01:57:00,CNR2755284193,Success,CID586651,eBike,"Rajarajeshwari Nagar",Bellandur,224,55,,,No,,1162,UPI,12,3.5,3.3,Tuesday,July
2024-07-05,17:27:00,CNR5396731937,Success,CID662887,Mini,"Sahakar Nagar",Hebbal,210,65,,,No,,401,UPI,10,3.7,3.7,Friday,July
2024-07-04,07:19:00,CNR1803711287,Success,CID760968,Bike,"JP Nagar","HSR Layout",84,105,,,No,,860,UPI,16,4.5,3.8,Thursday,July
2024-07-21,01:42:00,CNR2940798255,Success,CID378322,"Prime Plus",Whitefield,Jayanagar,49,125,,,No,,1674,UPI,26,4.1,3.9,Sunday,July
2024-07-02,19:02:00,CNR6477150582,Success,CID158309,Mini,Chickpet,"Cox Town",91,110,,,No,,732,UPI,17,3.2,3.9,Tuesday,July
2024-07-29,01:00:00,CNR8827701795,Success,CID746968,Auto,Majestic,Marathahalli,119,50,,,No,,966,UPI,4,3,3.6,Monday,July
2024-07-11,17:15:00,CNR5439931562,Success,CID476892,"Prime Plus","Electronic City","Sarjapur Road",252,55,,,No,,1114,UPI,19,3.1,3.2,Thursday,July
2024-07-28,21:30:00,CNR3023368179,Success,CID336052,eBike,"Mysore Road","Magadi Road",112,120,,,No,,127,UPI,11,3.9,4.8,Sunday,July
2024-07-10,07:45:00,CNR7810630107,Success,CID436792,"Prime Plus",Hennur,Basavanagudi,49,120,,,No,,481,UPI,26,3.2,3.9,Wednesday,July
2024-07-07,23:09:00,CNR4526387627,Success,CID769093,Mini,Hennur,Chamarajpet,182,25,,,No,,337,UPI,14,4.2,3.8,Sunday,July
2024-07-15,15:02:00,CNR4722989957,Success,CID706246,eBike,"Mysore Road",Hennur,84,40,,,No,,398,UPI,25,4.4,3.6,Monday,July
2024-07-14,11:19:00,CNR3511462820,Success,CID312525,eBike,Hennur,"Sahakar Nagar",224,110,,,No,,654,UPI,8,4.9,3.1,Sunday,July
2024-07-01,22:36:00,CNR2124657972,Success,CID893815,"Prime Sedan",Malleshwaram,Nagarbhavi,56,115,,,No,,776,UPI,44,3.4,4.1,Monday,July
2024-07-17,12:01:00,CNR8705036157,Success,CID541263,"Prime Sedan",Basavanagudi,Kadugodi,70,35,,,No,,643,UPI,26,4.3,3.1,Wednesday,July
2024-07-26,12:10:00,CNR7575908885,Success,CID779072,eBike,"Ramamurthy Nagar","Electronic City",280,115,,,No,,230,UPI,47,4.7,3.7,Friday,July
2024-07-19,02:24:00,CNR7195407403,Success,CID835563,"Prime SUV","Electronic City",Shivajinagar,280,125,,,No,,263,UPI,43,3.9,3.9,Friday,July
2024-07-15,15:11:00,CNR2665876442,Success,CID925219,Bike,"Langford Town","Electronic City",112,125,,,No,,411,UPI,24,4.1,3.7,Monday,July
2024-07-06,14:44:00,CNR1505802523,Success,CID792197,Mini,"KR Puram","Cox Town",49,130,,,No,,447,UPI,45,4.6,4.7,Saturday,July
2024-07-05,03:04:00,CNR7418996933,Success,CID661658,Mini,Shantinagar,Kammanahalli,168,60,,,No,,248,UPI,48,3.3,3.7,Friday,July
2024-07-14,04:19:00,CNR1904958025,Success,CID492517,"Prime SUV","BTM Layout","BTM Layout",112,105,,,No,,148,UPI,3,4.2,3.1,Sunday,July
2024-07-04,23:46:00,CNR7877734105,Success,CID440988,Bike,Basavanagudi,"Electronic City",245,75,,,No,,793,UPI,15,4.2,4.4,Thursday,July
2024-07-14,05:59:00,CNR5845817958,Success,CID625515,"Prime SUV","HSR Layout","Cox Town",266,75,,,Yes,"Vehicle Breakdown",450,UPI,28,5,3.9,Sunday,July
2024-07-08,06:27:00,CNR3258490856,Success,CID884131,Bike,Koramangala,Ulsoor,182,70,,,No,,2858,UPI,40,4.5,3.5,Monday,July
2024-07-10,05:59:00,CNR3800000281,Success,CID647344,Bike,Kammanahalli,Indiranagar,175,90,,,No,,449,UPI,14,4.9,3.3,Wednesday,July
2024-07-13,09:25:00,CNR3212056731,Success,CID245661,"Prime SUV",Kammanahalli,"RT Nagar",196,60,,,No,,365,UPI,17,4.5,4.1,Saturday,July
2024-07-16,01:53:00,CNR1203977365,Success,CID111430,Auto,Shantinagar,"HSR Layout",112,55,,,No,,334,UPI,15,4.4,3.8,Tuesday,July
2024-07-01,12:57:00,CNR7458283363,Success,CID384881,"Prime Sedan",Devanahalli,"Rajarajeshwari Nagar",273,105,,,No,,788,UPI,4,3.5,3.9,Monday,July
2024-07-11,05:45:00,CNR9375532770,Success,CID740319,"Prime SUV",Padmanabhanagar,"Tumkur Road",140,75,,,No,,2513,UPI,16,3.6,3.9,Thursday,July
2024-07-12,00:21:00,CNR4509231579,Success,CID339504,eBike,"Sarjapur Road","MG Road",168,55,,,No,,625,UPI,5,5,3.5,Friday,July
2024-07-01,09:35:00,CNR8343854547,Success,CID937717,Mini,Marathahalli,Yelahanka,231,80,,,No,,678,UPI,15,4.3,3.9,Monday,July
2024-07-09,21:36:00,CNR7497093713,Success,CID657589,Auto,Kammanahalli,Nagarbhavi,238,85,,,No,,486,UPI,2,4.7,3.9,Tuesday,July
2024-07-19,03:11:00,CNR3504288033,Success,CID795029,"Prime SUV",Shantinagar,Marathahalli,77,25,,,No,,791,UPI,24,3.3,3.2,Friday,July
2024-07-27,19:41:00,CNR5961896586,Success,CID540794,"Prime Sedan",Jayanagar,"RT Nagar",182,70,,,Yes,"Vehicle Breakdown",218,UPI,20,4.2,3.4,Saturday,July
2024-07-26,10:05:00,CNR6584124602,Success,CID216885,Mini,Banashankari,Shantinagar,210,45,,,No,,820,UPI,26,4,4.5,Friday,July
2024-07-30,07:01:00,CNR7374130406,Success,CID461808,"Prime Sedan","Ramamurthy Nagar",Peenya,252,85,,,No,,271,UPI,25,3.2,4.9,Tuesday,July
2024-07-27,17:14:00,CNR7227868326,Success,CID613650,Auto,"Langford Town",Jayanagar,287,25,,,No,,130,UPI,9,3.4,4.7,Saturday,July
2024-07-06,02:12:00,CNR9682919880,Success,CID936993,Bike,"Langford Town","Electronic City",175,40,,,No,,241,UPI,25,4.9,4.7,Saturday,July
2024-07-07,19:27:00,CNR1939419237,Success,CID769149,"Prime SUV","Sahakar Nagar",Yelahanka,203,115,,,No,,210,UPI,46,4.9,4.9,Sunday,July
2024-07-02,18:37:00,CNR3792297032,Success,CID738953,Mini,"JP Nagar","Mysore Road",56,135,,,No,,948,UPI,19,3.3,4.4,Tuesday,July
2024-07-21,10:09:00,CNR4625516658,Success,CID286683,Mini,Hennur,Whitefield,105,25,,,No,,477,UPI,45,3.8,3.6,Sunday,July
2024-07-18,16:32:00,CNR4673312043,Success,CID644649,"Prime Plus","Ramamurthy Nagar","RT Nagar",126,60,,,No,,2054,UPI,11,4.3,3.8,Thursday,July
2024-07-30,09:45:00,CNR5094388362,Success,CID127634,"Prime Plus","Mysore Road",Shantinagar,252,75,,,No,,298,UPI,19,3.3,4.5,Tuesday,July
2024-07-09,00:03:00,CNR7090385762,Success,CID607433,"Prime SUV",Majestic,"MG Road",98,85,,,No,,269,UPI,34,3.1,4.6,Tuesday,July
2024-07-17,04:30:00,CNR7579253578,Success,CID772179,"Prime Sedan","Sahakar Nagar","Tumkur Road",266,105,,,No,,211,UPI,44,3.7,3.2,Wednesday,July
2024-07-22,16:42:00,CNR3802559426,Success,CID268785,Bike,Nagarbhavi,Padmanabhanagar,175,95,,,No,,443,UPI,43,3.6,4,Monday,July
2024-07-22,23:21:00,CNR4655406318,Success,CID835370,"Prime SUV",Hennur,Rajajinagar,91,80,,,No,,794,UPI,38,4.8,3.2,Monday,July
2024-07-16,22:22:00,CNR4330257542,Success,CID478724,eBike,"MG Road",Hulimavu,42,95,,,No,,694,UPI,19,4,3.8,Tuesday,July
2024-07-01,02:13:00,CNR8762415167,Success,CID869813,"Prime SUV",Marathahalli,"BTM Layout",84,105,,,No,,378,UPI,27,4,4.4,Monday,July
2024-07-26,04:05:00,CNR6745752684,Success,CID384571,eBike,Bellandur,Yeshwanthpur,42,40,,,No,,200,UPI,25,3.3,3.1,Friday,July
2024-07-12,05:36:00,CNR1053667534,Success,CID402348,Bike,"Frazer Town","Cox Town",105,30,,,No,,2753,UPI,9,4.6,3.3,Friday,July
2024-07-21,09:29:00,CNR4041332708,Success,CID977446,eBike,Whitefield,Nagarbhavi,161,120,,,No,,246,UPI,45,4.3,4.6,Sunday,July
2024-07-23,05:45:00,CNR1671156919,Success,CID881815,Auto,Marathahalli,"Electronic City",210,125,,,No,,148,UPI,16,4,4.6,Tuesday,July
2024-07-29,14:53:00,CNR9376736786,Success,CID529495,eBike,"Frazer Town",Shivajinagar,287,55,,,No,,386,UPI,23,3.9,4.9,Monday,July
2024-07-04,14:01:00,CNR1213983300,Success,CID439766,"Prime SUV",Marathahalli,"Sarjapur Road",245,65,,,No,,247,UPI,10,4.4,3.1,Thursday,July
2024-07-18,10:28:00,CNR9478006826,Success,CID189973,Bike,"JP Nagar","KR Puram",189,105,,,Yes,"Other Issue",426,UPI,12,3.9,4.4,Thursday,July
2024-07-16,08:09:00,CNR1903980786,Success,CID594227,"Prime Sedan","HSR Layout","Richmond Town",49,110,,,No,,497,UPI,4,4.1,3,Tuesday,July
2024-07-08,01:59:00,CNR3538362552,Success,CID471917,Auto,"MG Road",Majestic,301,70,,,No,,117,UPI,3,3,3.9,Monday,July
2024-07-21,15:04:00,CNR7094400047,Success,CID313885,Auto,"Sarjapur Road",Ulsoor,84,80,,,No,,364,UPI,8,3.7,4.5,Sunday,July
2024-07-27,23:37:00,CNR3308082446,Success,CID172886,"Prime Plus","Ramamurthy Nagar",Varthur,119,80,,,No,,344,UPI,22,3.8,4.9,Saturday,July
2024-07-26,22:33:00,CNR1302550901,Success,CID247345,Bike,"JP Nagar","Sarjapur Road",77,95,,,No,,144,UPI,19,4.6,4.8,Friday,July
2024-07-12,06:54:00,CNR2997700010,Success,CID840713,Mini,"Tumkur Road","Cox Town",280,70,,,No,,112,UPI,19,3.9,4.3,Friday,July
2024-07-30,06:36:00,CNR4696105572,Success,CID968678,eBike,"Electronic City",Kammanahalli,294,35,,,Yes,"Customer Demand",357,UPI,24,4.8,4.8,Tuesday,July
2024-07-02,17:09:00,CNR7293667518,Success,CID426363,Bike,Varthur,"KR Puram",238,25,,,No,,171,UPI,46,4.3,3.6,Tuesday,July
2024-07-28,12:23:00,CNR1185708533,Success,CID101418,"Prime Plus",Chickpet,Padmanabhanagar,287,90,,,No,,292,UPI,31,4.2,4.3,Sunday,July
2024-07-13,19:26:00,CNR4563649793,Success,CID448709,Bike,"Electronic City","Sahakar Nagar",140,140,,,No,,369,UPI,45,3.8,3.6,Saturday,July
2024-07-27,19:20:00,CNR3077101111,Success,CID623381,Bike,"KR Puram",Varthur,308,80,,,No,,191,UPI,43,4.6,4.5,Saturday,July
2024-07-06,10:24:00,CNR9366257468,Success,CID605162,Mini,"Frazer Town","HSR Layout",70,80,,,No,,409,UPI,1,3.8,3.5,Saturday,July
2024-07-17,07:35:00,CNR9892340246,Success,CID146461,"Prime Sedan","Cox Town",Basavanagudi,182,135,,,No,,292,UPI,47,4.3,4,Wednesday,July
2024-07-01,16:05:00,CNR3958943987,Success,CID896824,Auto,Varthur,Kengeri,308,100,,,No,,745,UPI,18,3.1,4.5,Monday,July
2024-07-27,00:03:00,CNR8420742103,Success,CID533723,Bike,Nagarbhavi,"Hosur Road",126,115,,,No,,402,UPI,20,3.4,3.6,Saturday,July
2024-07-17,04:11:00,CNR5710739552,Success,CID359682,Auto,"Rajarajeshwari Nagar","KR Puram",259,75,,,No,,363,UPI,16,4.7,3.9,Wednesday,July
2024-07-09,18:48:00,CNR6475663382,Success,CID698736,Mini,"Tumkur Road","Cox Town",189,65,,,No,,116,UPI,34,3.9,4.6,Tuesday,July
2024-07-28,08:28:00,CNR3372446334,Success,CID253484,Bike,"Bannerghatta Road",Shantinagar,238,40,,,No,,607,UPI,39,3.6,3.5,Sunday,July
2024-07-30,00:57:00,CNR9614696553,Success,CID754004,"Prime SUV","JP Nagar",Kammanahalli,287,105,,,No,,501,UPI,1,3.3,3.7,Tuesday,July
2024-07-11,20:29:00,CNR7061821534,Success,CID185977,Bike,Chickpet,Padmanabhanagar,210,55,,,No,,138,UPI,37,4.7,4.6,Thursday,July
2024-07-27,19:34:00,CNR7945092451,Success,CID565858,"Prime SUV",Kammanahalli,"Mysore Road",35,40,,,No,,231,UPI,34,3.8,4.9,Saturday,July
2024-07-09,03:57:00,CNR5137965733,Success,CID495867,Bike,"Cox Town","RT Nagar",280,30,,,No,,822,UPI,30,3.8,4.4,Tuesday,July
2024-07-03,13:39:00,CNR6371985706,Success,CID203843,"Prime Plus",Vijayanagar,Chickpet,147,90,,,No,,172,UPI,22,4.7,4.3,Wednesday,July
2024-07-23,12:11:00,CNR8308901555,Success,CID552598,"Prime Sedan","HSR Layout",Vijayanagar,210,145,,,Yes,"Other Issue",927,UPI,13,4,3.2,Tuesday,July
2024-07-03,09:56:00,CNR7229733653,Success,CID223730,Bike,Shantinagar,"Richmond Town",294,125,,,No,,295,UPI,3,4.5,4.7,Wednesday,July
2024-07-01,04:37:00,CNR6728087060,Success,CID930947,Mini,Whitefield,"Tumkur Road",147,95,,,No,,211,UPI,40,3.2,4.9,Monday,July
